reactant,product,ea kcal/mol
reactant_008883.xyz,product_008883.xyz,80.14897887
reactant_008884.xyz,product_008884.xyz,95.22553693
reactant_008885.xyz,product_008885.xyz,81.58361864
reactant_008886.xyz,product_008886.xyz,115.93207005
reactant_008887.xyz,product_008887.xyz,68.74024480
reactant_008888.xyz,product_008888.xyz,92.39863388
reactant_008889.xyz,product_008889.xyz,74.21636400
reactant_008890.xyz,product_008890.xyz,139.86056216
reactant_008891.xyz,product_008891.xyz,84.79002888
reactant_008892.xyz,product_008892.xyz,81.75586164
reactant_008893.xyz,product_008893.xyz,82.53945366
reactant_008894.xyz,product_008894.xyz,99.46326365
reactant_008895.xyz,product_008895.xyz,75.71906703
reactant_008896.xyz,product_008896.xyz,41.03713285
reactant_008897.xyz,product_008897.xyz,100.82019953
reactant_008898.xyz,product_008898.xyz,84.33373288
reactant_008899.xyz,product_008899.xyz,85.98361116
reactant_008900.xyz,product_008900.xyz,61.39087709
reactant_008901.xyz,product_008901.xyz,107.42537062
reactant_008902.xyz,product_008902.xyz,86.55741959
reactant_008903.xyz,product_008903.xyz,96.42297387
reactant_008904.xyz,product_008904.xyz,66.49797709
reactant_008905.xyz,product_008905.xyz,78.45946441
reactant_008906.xyz,product_008906.xyz,104.47810426
reactant_008907.xyz,product_008907.xyz,83.76693852
reactant_008908.xyz,product_008908.xyz,77.58739986
reactant_008909.xyz,product_008909.xyz,93.27918494
reactant_008910.xyz,product_008910.xyz,71.09239705
reactant_008911.xyz,product_008911.xyz,75.07687427
reactant_008912.xyz,product_008912.xyz,77.78440133
reactant_008913.xyz,product_008913.xyz,103.03727022
reactant_008914.xyz,product_008914.xyz,89.74915551
reactant_008915.xyz,product_008915.xyz,96.44048908
reactant_008916.xyz,product_008916.xyz,70.10535849
reactant_008917.xyz,product_008917.xyz,101.13416961
reactant_008918.xyz,product_008918.xyz,80.77714391
reactant_008919.xyz,product_008919.xyz,61.54795303
reactant_008920.xyz,product_008920.xyz,89.89365319
reactant_008921.xyz,product_008921.xyz,121.35872773
reactant_008922.xyz,product_008922.xyz,72.97005905
reactant_008923.xyz,product_008923.xyz,90.40491739
reactant_008924.xyz,product_008924.xyz,73.16164419
reactant_008925.xyz,product_008925.xyz,78.00275746
reactant_008926.xyz,product_008926.xyz,117.20012427
reactant_008927.xyz,product_008927.xyz,96.54065393
reactant_008928.xyz,product_008928.xyz,88.40891747
reactant_008929.xyz,product_008929.xyz,105.45380606
reactant_008930.xyz,product_008930.xyz,81.91348196
reactant_008931.xyz,product_008931.xyz,94.25351429
reactant_008932.xyz,product_008932.xyz,105.05948315
reactant_008933.xyz,product_008933.xyz,94.04347933
reactant_008934.xyz,product_008934.xyz,90.17644045
reactant_008935.xyz,product_008935.xyz,112.70606605
reactant_008936.xyz,product_008936.xyz,76.11317822
reactant_008937.xyz,product_008937.xyz,87.39999792
reactant_008938.xyz,product_008938.xyz,57.03912017
reactant_008939.xyz,product_008939.xyz,116.86867699
reactant_008940.xyz,product_008940.xyz,85.92072660
reactant_008941.xyz,product_008941.xyz,86.75028421
reactant_008942.xyz,product_008942.xyz,110.58871352
reactant_008943.xyz,product_008943.xyz,57.02593706
reactant_008944.xyz,product_008944.xyz,112.90204157
reactant_008945.xyz,product_008945.xyz,68.53914542
reactant_008946.xyz,product_008946.xyz,85.96363541
reactant_008947.xyz,product_008947.xyz,83.15997801
reactant_008948.xyz,product_008948.xyz,90.56434262
reactant_008949.xyz,product_008949.xyz,56.72404052
reactant_008950.xyz,product_008950.xyz,79.41102606
reactant_008951.xyz,product_008951.xyz,78.33168045
reactant_008952.xyz,product_008952.xyz,93.68938259
reactant_008953.xyz,product_008953.xyz,58.73929747
reactant_008954.xyz,product_008954.xyz,83.08375972
reactant_008955.xyz,product_008955.xyz,71.97492155
reactant_008956.xyz,product_008956.xyz,70.00017804
reactant_008957.xyz,product_008957.xyz,102.38916424
reactant_008958.xyz,product_008958.xyz,85.22844106
reactant_008959.xyz,product_008959.xyz,90.81617285
reactant_008960.xyz,product_008960.xyz,95.87047529
reactant_008961.xyz,product_008961.xyz,92.42003019
reactant_008962.xyz,product_008962.xyz,50.62296049
reactant_008963.xyz,product_008963.xyz,89.68008080
reactant_008964.xyz,product_008964.xyz,128.44570336
reactant_008965.xyz,product_008965.xyz,94.76703259
reactant_008966.xyz,product_008966.xyz,79.05816263
reactant_008967.xyz,product_008967.xyz,114.64165127
reactant_008968.xyz,product_008968.xyz,78.25814090
reactant_008969.xyz,product_008969.xyz,100.36474341
reactant_008970.xyz,product_008970.xyz,131.94994689
reactant_008971.xyz,product_008971.xyz,100.79359254
reactant_008972.xyz,product_008972.xyz,115.69379758
reactant_008973.xyz,product_008973.xyz,176.10778644
reactant_008974.xyz,product_008974.xyz,83.17401100
reactant_008975.xyz,product_008975.xyz,81.74520285
reactant_008976.xyz,product_008976.xyz,89.68228438
reactant_008977.xyz,product_008977.xyz,109.02388603
reactant_008978.xyz,product_008978.xyz,114.88894452
reactant_008979.xyz,product_008979.xyz,173.51862779
reactant_008980.xyz,product_008980.xyz,115.76320270
reactant_008981.xyz,product_008981.xyz,79.12969639
reactant_008982.xyz,product_008982.xyz,120.09035531
reactant_008983.xyz,product_008983.xyz,87.00994122
reactant_008984.xyz,product_008984.xyz,102.45001313
reactant_008985.xyz,product_008985.xyz,116.85677292
reactant_008986.xyz,product_008986.xyz,98.65273815
reactant_008987.xyz,product_008987.xyz,121.67605031
reactant_008988.xyz,product_008988.xyz,94.50212522
reactant_008989.xyz,product_008989.xyz,98.53960979
reactant_008990.xyz,product_008990.xyz,52.71805201
reactant_008991.xyz,product_008991.xyz,107.15606183
reactant_008992.xyz,product_008992.xyz,98.74190543
reactant_008993.xyz,product_008993.xyz,65.44204556
reactant_008994.xyz,product_008994.xyz,79.02564875
reactant_008995.xyz,product_008995.xyz,41.99412101
reactant_008996.xyz,product_008996.xyz,60.53513045
reactant_008997.xyz,product_008997.xyz,98.58344703
reactant_008998.xyz,product_008998.xyz,44.25261182
reactant_008999.xyz,product_008999.xyz,77.97361593
reactant_009000.xyz,product_009000.xyz,124.94610304
reactant_009001.xyz,product_009001.xyz,48.80332384
reactant_009002.xyz,product_009002.xyz,141.62346733
reactant_009003.xyz,product_009003.xyz,60.66767670
reactant_009004.xyz,product_009004.xyz,94.47887089
reactant_009005.xyz,product_009005.xyz,117.62924794
reactant_009006.xyz,product_009006.xyz,102.65157825
reactant_009007.xyz,product_009007.xyz,49.94277629
reactant_009008.xyz,product_009008.xyz,56.00250873
reactant_009009.xyz,product_009009.xyz,49.87257012
reactant_009010.xyz,product_009010.xyz,58.43958281
reactant_009011.xyz,product_009011.xyz,29.59914109
reactant_009012.xyz,product_009012.xyz,56.70073319
reactant_009013.xyz,product_009013.xyz,67.20645357
reactant_009014.xyz,product_009014.xyz,59.85905227
reactant_009015.xyz,product_009015.xyz,55.81342423
reactant_009016.xyz,product_009016.xyz,68.61850286
reactant_009017.xyz,product_009017.xyz,58.87205034
reactant_009018.xyz,product_009018.xyz,109.85731668
reactant_009019.xyz,product_009019.xyz,54.49854029
reactant_009020.xyz,product_009020.xyz,34.85904534
reactant_009021.xyz,product_009021.xyz,118.35915080
reactant_009022.xyz,product_009022.xyz,86.93818410
reactant_009023.xyz,product_009023.xyz,83.44676894
reactant_009024.xyz,product_009024.xyz,42.69616538
reactant_009025.xyz,product_009025.xyz,93.04883442
reactant_009026.xyz,product_009026.xyz,88.59022901
reactant_009027.xyz,product_009027.xyz,50.55471322
reactant_009028.xyz,product_009028.xyz,77.96370226
reactant_009029.xyz,product_009029.xyz,100.09670895
reactant_009030.xyz,product_009030.xyz,112.40898370
reactant_009031.xyz,product_009031.xyz,96.89031624
reactant_009032.xyz,product_009032.xyz,67.59070281
reactant_009033.xyz,product_009033.xyz,52.46111330
reactant_009034.xyz,product_009034.xyz,109.18289516
reactant_009035.xyz,product_009035.xyz,126.08201598
reactant_009036.xyz,product_009036.xyz,119.80219330
reactant_009037.xyz,product_009037.xyz,71.76926877
reactant_009038.xyz,product_009038.xyz,128.65290428
reactant_009039.xyz,product_009039.xyz,117.51784893
reactant_009040.xyz,product_009040.xyz,67.60259094
reactant_009041.xyz,product_009041.xyz,108.02183875
reactant_009042.xyz,product_009042.xyz,70.70363795
reactant_009043.xyz,product_009043.xyz,81.11149272
reactant_009044.xyz,product_009044.xyz,97.21481700
reactant_009045.xyz,product_009045.xyz,111.44174416
reactant_009046.xyz,product_009046.xyz,84.73027190
reactant_009047.xyz,product_009047.xyz,98.17554613
reactant_009048.xyz,product_009048.xyz,95.44920031
reactant_009049.xyz,product_009049.xyz,111.35953322
reactant_009050.xyz,product_009050.xyz,102.75036543
reactant_009051.xyz,product_009051.xyz,68.91446000
reactant_009052.xyz,product_009052.xyz,85.85165569
reactant_009053.xyz,product_009053.xyz,88.78866655
reactant_009054.xyz,product_009054.xyz,81.88384272
reactant_009055.xyz,product_009055.xyz,88.93085165
reactant_009056.xyz,product_009056.xyz,46.08193716
reactant_009057.xyz,product_009057.xyz,67.24407530
reactant_009058.xyz,product_009058.xyz,74.19993422
reactant_009059.xyz,product_009059.xyz,84.72265357
reactant_009060.xyz,product_009060.xyz,91.42883219
reactant_009061.xyz,product_009061.xyz,91.57363559
reactant_009062.xyz,product_009062.xyz,201.30205744
reactant_009063.xyz,product_009063.xyz,64.21383756
reactant_009064.xyz,product_009064.xyz,71.53005707
reactant_009065.xyz,product_009065.xyz,77.78355661
reactant_009066.xyz,product_009066.xyz,94.45348891
reactant_009067.xyz,product_009067.xyz,90.81519846
reactant_009068.xyz,product_009068.xyz,69.92450634
reactant_009069.xyz,product_009069.xyz,91.39892063
reactant_009070.xyz,product_009070.xyz,122.17602469
reactant_009071.xyz,product_009071.xyz,158.46115697
reactant_009072.xyz,product_009072.xyz,83.08784952
reactant_009073.xyz,product_009073.xyz,84.36593807
reactant_009074.xyz,product_009074.xyz,106.19298487
reactant_009075.xyz,product_009075.xyz,70.37498442
reactant_009076.xyz,product_009076.xyz,99.70144780
reactant_009077.xyz,product_009077.xyz,91.19933520
reactant_009078.xyz,product_009078.xyz,101.75502021
reactant_009079.xyz,product_009079.xyz,82.66334554
reactant_009080.xyz,product_009080.xyz,108.60313188
reactant_009081.xyz,product_009081.xyz,107.52298496
reactant_009082.xyz,product_009082.xyz,133.85436867
reactant_009083.xyz,product_009083.xyz,67.69233887
reactant_009084.xyz,product_009084.xyz,65.77006869
reactant_009085.xyz,product_009085.xyz,113.86583154
reactant_009086.xyz,product_009086.xyz,125.83662892
reactant_009087.xyz,product_009087.xyz,73.51792233
reactant_009088.xyz,product_009088.xyz,42.30693074
reactant_009089.xyz,product_009089.xyz,77.71007503
reactant_009090.xyz,product_009090.xyz,81.87793532
reactant_009091.xyz,product_009091.xyz,74.73730984
reactant_009092.xyz,product_009092.xyz,73.51536046
reactant_009093.xyz,product_009093.xyz,80.50624388
reactant_009094.xyz,product_009094.xyz,50.92106397
reactant_009095.xyz,product_009095.xyz,117.06501589
reactant_009096.xyz,product_009096.xyz,128.15806909
reactant_009097.xyz,product_009097.xyz,116.89559481
reactant_009098.xyz,product_009098.xyz,94.02813685
reactant_009099.xyz,product_009099.xyz,60.05504241
reactant_009100.xyz,product_009100.xyz,67.24956033
reactant_009101.xyz,product_009101.xyz,93.04903144
reactant_009102.xyz,product_009102.xyz,74.60243870
reactant_009103.xyz,product_009103.xyz,68.50587150
reactant_009104.xyz,product_009104.xyz,61.50899743
reactant_009105.xyz,product_009105.xyz,107.85557632
reactant_009106.xyz,product_009106.xyz,77.33940790
reactant_009107.xyz,product_009107.xyz,99.51782927
reactant_009108.xyz,product_009108.xyz,56.25798130
reactant_009109.xyz,product_009109.xyz,100.81996243
reactant_009110.xyz,product_009110.xyz,120.43430624
reactant_009111.xyz,product_009111.xyz,84.16622976
reactant_009112.xyz,product_009112.xyz,90.19359807
reactant_009113.xyz,product_009113.xyz,105.81503945
reactant_009114.xyz,product_009114.xyz,57.80972290
reactant_009115.xyz,product_009115.xyz,73.73758190
reactant_009116.xyz,product_009116.xyz,53.64077816
reactant_009117.xyz,product_009117.xyz,31.38423877
reactant_009118.xyz,product_009118.xyz,59.60781942
reactant_009119.xyz,product_009119.xyz,65.37476117
reactant_009120.xyz,product_009120.xyz,77.07167805
reactant_009121.xyz,product_009121.xyz,116.32330410
reactant_009122.xyz,product_009122.xyz,51.25658068
reactant_009123.xyz,product_009123.xyz,99.10661666
reactant_009124.xyz,product_009124.xyz,84.22960487
reactant_009125.xyz,product_009125.xyz,98.91180486
reactant_009126.xyz,product_009126.xyz,143.20274490
reactant_009127.xyz,product_009127.xyz,76.35282829
reactant_009128.xyz,product_009128.xyz,106.28307378
reactant_009129.xyz,product_009129.xyz,91.17737107
reactant_009130.xyz,product_009130.xyz,81.15578878
reactant_009131.xyz,product_009131.xyz,96.02670095
reactant_009132.xyz,product_009132.xyz,92.72848044
reactant_009133.xyz,product_009133.xyz,116.44425845
reactant_009134.xyz,product_009134.xyz,82.22863651
reactant_009135.xyz,product_009135.xyz,48.28256288
reactant_009136.xyz,product_009136.xyz,93.71999821
reactant_009137.xyz,product_009137.xyz,108.55926134
reactant_009138.xyz,product_009138.xyz,90.42784191
reactant_009139.xyz,product_009139.xyz,80.28116664
reactant_009140.xyz,product_009140.xyz,77.02114223
reactant_009141.xyz,product_009141.xyz,59.71754840
reactant_009142.xyz,product_009142.xyz,148.02225572
reactant_009143.xyz,product_009143.xyz,54.15209125
reactant_009144.xyz,product_009144.xyz,69.25375914
reactant_009145.xyz,product_009145.xyz,85.89669740
reactant_009146.xyz,product_009146.xyz,68.43906640
reactant_009147.xyz,product_009147.xyz,69.28298644
reactant_009148.xyz,product_009148.xyz,68.47297638
reactant_009149.xyz,product_009149.xyz,63.81961410
reactant_009150.xyz,product_009150.xyz,66.12734904
reactant_009151.xyz,product_009151.xyz,78.54180767
reactant_009152.xyz,product_009152.xyz,104.99484725
reactant_009153.xyz,product_009153.xyz,94.98822000
reactant_009154.xyz,product_009154.xyz,58.36198549
reactant_009155.xyz,product_009155.xyz,62.86103941
reactant_009156.xyz,product_009156.xyz,70.33932724
reactant_009157.xyz,product_009157.xyz,72.82135409
reactant_009158.xyz,product_009158.xyz,75.31123227
reactant_009159.xyz,product_009159.xyz,75.35496025
reactant_009160.xyz,product_009160.xyz,62.69210598
reactant_009161.xyz,product_009161.xyz,96.71526247
reactant_009162.xyz,product_009162.xyz,96.98101314
reactant_009163.xyz,product_009163.xyz,60.13134919
reactant_009164.xyz,product_009164.xyz,95.91607075
reactant_009165.xyz,product_009165.xyz,87.26784652
reactant_009166.xyz,product_009166.xyz,98.80425274
reactant_009167.xyz,product_009167.xyz,74.83837732
reactant_009168.xyz,product_009168.xyz,96.43553544
reactant_009169.xyz,product_009169.xyz,98.02436770
reactant_009170.xyz,product_009170.xyz,96.04846938
reactant_009171.xyz,product_009171.xyz,101.13351968
reactant_009172.xyz,product_009172.xyz,67.54793137
reactant_009173.xyz,product_009173.xyz,105.80138404
reactant_009174.xyz,product_009174.xyz,117.42759042
reactant_009175.xyz,product_009175.xyz,100.53926596
reactant_009176.xyz,product_009176.xyz,76.26741669
reactant_009177.xyz,product_009177.xyz,82.28702502
reactant_009178.xyz,product_009178.xyz,61.52050413
reactant_009179.xyz,product_009179.xyz,71.17383363
reactant_009180.xyz,product_009180.xyz,99.00826911
reactant_009181.xyz,product_009181.xyz,67.01081272
reactant_009182.xyz,product_009182.xyz,83.04597998
reactant_009183.xyz,product_009183.xyz,75.28621110
reactant_009184.xyz,product_009184.xyz,60.49523073
reactant_009185.xyz,product_009185.xyz,98.89643669
reactant_009186.xyz,product_009186.xyz,106.92188654
reactant_009187.xyz,product_009187.xyz,85.81750527
reactant_009188.xyz,product_009188.xyz,105.42101030
reactant_009189.xyz,product_009189.xyz,96.01753526
reactant_009190.xyz,product_009190.xyz,123.24871754
reactant_009191.xyz,product_009191.xyz,91.06139620
reactant_009192.xyz,product_009192.xyz,64.90715963
reactant_009193.xyz,product_009193.xyz,88.53326476
reactant_009194.xyz,product_009194.xyz,72.47090170
reactant_009195.xyz,product_009195.xyz,66.16566713
reactant_009196.xyz,product_009196.xyz,67.39022558
reactant_009197.xyz,product_009197.xyz,106.02472230
reactant_009198.xyz,product_009198.xyz,86.05416038
reactant_009199.xyz,product_009199.xyz,78.72608815
reactant_009200.xyz,product_009200.xyz,79.42395139
reactant_009201.xyz,product_009201.xyz,56.23809594
reactant_009202.xyz,product_009202.xyz,104.97123937
reactant_009203.xyz,product_009203.xyz,70.42719614
reactant_009204.xyz,product_009204.xyz,122.95718238
reactant_009205.xyz,product_009205.xyz,94.07710093
reactant_009206.xyz,product_009206.xyz,58.29607613
reactant_009207.xyz,product_009207.xyz,125.68993252
reactant_009208.xyz,product_009208.xyz,62.41775046
reactant_009209.xyz,product_009209.xyz,79.56862536
reactant_009210.xyz,product_009210.xyz,77.45359012
reactant_009211.xyz,product_009211.xyz,90.20552951
reactant_009212.xyz,product_009212.xyz,83.02282744
reactant_009213.xyz,product_009213.xyz,83.54656071
reactant_009214.xyz,product_009214.xyz,83.79182471
reactant_009215.xyz,product_009215.xyz,72.02162506
reactant_009216.xyz,product_009216.xyz,96.18621514
reactant_009217.xyz,product_009217.xyz,67.03817033
reactant_009218.xyz,product_009218.xyz,57.56752557
reactant_009219.xyz,product_009219.xyz,95.85988519
reactant_009220.xyz,product_009220.xyz,142.02886247
reactant_009221.xyz,product_009221.xyz,109.11778524
reactant_009222.xyz,product_009222.xyz,55.15473744
reactant_009223.xyz,product_009223.xyz,80.00808318
reactant_009224.xyz,product_009224.xyz,53.98468649
